step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
82,CASH_OUT,45077.1,C978467011,45077.1,0,C809689507,126262.18,171339.29,1
69,CASH_OUT,582571.87,C1154322501,582571.87,0,C1687580441,0,582571.87,1
38,CASH_OUT,360688.3,C62190783,360688.3,0,C1187610031,0,360688.3,1
7,CASH_OUT,21729,C693427358,21729,0,C1101441872,27335,0,1
13,CASH_OUT,1161495.82,C165094398,1161495.82,0,C1966002811,319036.02,1565123.81,1
65,CASH_OUT,881811.11,C157136573,881811.11,0,C882992570,141736.75,1023547.85,1
94,TRANSFER,2169679.91,C358188091,2169679.91,0,C329029721,0,0,1
78,CASH_OUT,1321091.25,C1817853136,1321091.25,0,C1040572676,0,1321091.25,1
39,TRANSFER,39013.3,C1092667126,39013.3,0,C1482119856,0,0,1
94,CASH_OUT,460635.82,C1563063305,460635.82,0,C262427288,544728.69,1005364.51,1
78,CASH_OUT,113829.89,C1130541030,113829.89,0,C50502894,0,113829.89,1
51,TRANSFER,567932.31,C710887172,567932.31,0,C2057229481,0,0,1
56,TRANSFER,530733.43,C176579882,530733.43,0,C1049193275,0,0,1
61,TRANSFER,55062.46,C960647528,55062.46,0,C1203056408,0,0,1
20,CASH_OUT,16614.82,C530844914,16614.82,0,C1614121155,904409.29,921024.11,1
22,TRANSFER,74804.24,C1239771149,74804.24,0,C1699565892,0,0,1
8,CASH_OUT,181728.11,C2102265902,0,0,C789014007,11397,184477.77,1
90,CASH_OUT,113309.55,C1936469791,113309.55,0,C471979620,0,113309.55,1
73,CASH_OUT,400157.86,C1959804825,400157.86,0,C1005460442,0,400157.86,1
75,TRANSFER,810039.19,C756454870,810039.19,0,C1095120189,0,0,1
65,TRANSFER,215.83,C270115029,215.83,0,C1574358644,0,0,1
19,TRANSFER,161939.36,C263177591,161939.36,0,C94435408,0,0,1
90,TRANSFER,113309.55,C20934995,113309.55,0,C601864422,0,0,1
87,CASH_OUT,115461.48,C1329935528,115461.48,0,C1434520582,21619.28,137080.75,1
66,TRANSFER,2322909.69,C1795295,2322909.69,0,C658604431,0,0,1
63,CASH_OUT,14017.38,C1076609671,14017.38,0,C1903932056,0,14017.38,1
12,CASH_OUT,3964129.99,C1098250442,3964129.99,0,C1140712423,1912955.54,5811064.07,1
85,TRANSFER,4094.07,C810305173,4094.07,0,C600417404,0,0,1
55,CASH_OUT,283400.42,C2116041382,283400.42,0,C1772301094,2662439.92,2945840.34,1
69,CASH_OUT,175328.85,C215072412,175328.85,0,C386798101,110129.95,285458.8,1
64,TRANSFER,841052.98,C1837436553,841052.98,0,C611839321,0,0,1
60,CASH_OUT,1026208.84,C518197295,1026208.84,0,C1560262585,353447.51,1379656.35,1
42,TRANSFER,1917497.63,C373557981,1917497.63,0,C114416170,0,0,1
30,CASH_OUT,19016.22,C1257554854,19016.22,0,C1044117371,9347999.52,9367015.74,1
53,TRANSFER,99139.27,C831891422,99139.27,0,C1984865103,0,0,1
31,CASH_OUT,120406.39,C1938001564,120406.39,0,C878440089,0,120406.39,1
12,CASH_OUT,1041647.06,C169939918,1041647.06,0,C1673501963,52730.33,1094377.39,1
69,TRANSFER,7728992.56,C139632487,7728992.56,0,C1966690861,0,0,1
56,TRANSFER,4243468.19,C244956323,4243468.19,0,C1079262309,0,0,1
11,TRANSFER,2100,C785601242,2100,0,C1576053316,0,0,1
52,CASH_OUT,7484125.12,C99129129,7484125.12,0,C1179262893,62896.23,7547021.36,1
80,TRANSFER,173782.59,C517594835,173782.59,0,C1448192965,0,0,1
12,CASH_OUT,19472,C1205151454,19472,0,C664770316,0,19472,1
93,TRANSFER,315654.19,C676090557,315654.19,0,C1516512243,0,0,1
4,TRANSFER,10000000,C7162498,12900000,2930418.44,C945327594,0,0,1
61,CASH_OUT,1372301.24,C1024969195,1372301.24,0,C1809017437,0,1372301.24,1
31,CASH_OUT,378204.02,C1309442409,378204.02,0,C1009459055,0,378204.02,1
78,CASH_OUT,1321091.25,C1817853136,1321091.25,0,C1040572676,0,1321091.25,1
86,CASH_OUT,88649.1,C796414235,88649.1,0,C1743229382,2239755.86,2328404.96,1
94,TRANSFER,2169679.91,C358188091,2169679.91,0,C329029721,0,0,1
33,TRANSFER,9887819.06,C1548903046,9887819.06,0,C2065423383,0,0,1
12,CASH_OUT,222048.71,C265790428,0,0,C1700442291,2979,225027.71,1
4,TRANSFER,10000000,C7162498,12900000,2930418.44,C945327594,0,0,1
76,TRANSFER,2066446.27,C1668561632,2066446.27,0,C575000794,0,0,1
42,CASH_OUT,506867.52,C341811151,506867.52,0,C1795348373,0,458682.99,1
84,CASH_OUT,152331.26,C942925545,152331.26,0,C1633587807,676868.23,829199.49,1
56,TRANSFER,325242.69,C464286204,325242.69,0,C1532660344,0,0,1
68,CASH_OUT,281743.12,C47524114,281743.12,0,C645628840,158099.98,439843.09,1
33,CASH_OUT,3295227.84,C1587398978,3295227.84,0,C1560573396,0,4002861.53,1
47,TRANSFER,2249574.01,C853837808,2249574.01,0,C1750636426,0,0,1
26,CASH_OUT,331829.94,C1357985676,331829.94,0,C255246845,792855.99,1124685.94,1
6,CASH_OUT,85354.69,C158801009,85354.69,0,C382431057,11170,10612.55,1
64,TRANSFER,436317.49,C927898109,436317.49,0,C542075780,0,0,1
65,CASH_OUT,3760068.04,C1824157901,3760068.04,0,C675598051,622555.65,4382623.69,1
69,CASH_OUT,271731.05,C48017106,271731.05,0,C1750307657,0,271731.05,1
14,TRANSFER,65488.05,C236875489,65488.05,0,C528705657,0,0,1
43,TRANSFER,435166.65,C1897851214,435166.65,0,C1118636317,0,0,1
66,TRANSFER,7169129.94,C1016521533,7169129.94,0,C475877892,0,0,1
69,TRANSFER,271731.05,C659199413,271731.05,0,C1444079719,0,0,1
71,CASH_OUT,322113.91,C1982559118,322113.91,0,C1018969803,0,322113.91,1
66,CASH_OUT,79441.66,C2043684094,79441.66,0,C795372753,2051790.44,2131232.1,1
64,TRANSFER,1814483.97,C1198248537,1814483.97,0,C29406343,0,0,1
69,TRANSFER,271731.05,C659199413,271731.05,0,C1444079719,0,0,1
25,CASH_OUT,18126.95,C57087263,18126.95,0,C1574807586,0,18126.95,1
34,CASH_OUT,40458,C1657291163,40458,0,C684399107,561393.36,331179.02,1
17,TRANSFER,1639676.27,C15998296,1639676.27,0,C1652158314,0,0,1
84,TRANSFER,10000000,C792651637,14800000,4830219.15,C397396936,0,0,1
85,CASH_OUT,4094.07,C823346399,4094.07,0,C1910586925,296534.2,300628.27,1
47,TRANSFER,13172.17,C1669581327,13172.17,0,C1697995801,0,0,1
33,TRANSFER,9887819.06,C1548903046,9887819.06,0,C2065423383,0,0,1
86,TRANSFER,21829.31,C1342024703,21829.31,0,C1828683068,0,0,1
56,TRANSFER,1932200.59,C1448304922,1932200.59,0,C1082976131,0,0,1
34,CASH_OUT,40458,C1657291163,40458,0,C684399107,561393.36,331179.02,1
58,CASH_OUT,109525.67,C924291724,109525.67,0,C1035427073,3997342.61,4106868.28,1
43,TRANSFER,435166.65,C1897851214,435166.65,0,C1118636317,0,0,1
74,TRANSFER,4375931.29,C775816840,4375931.29,0,C1539861914,0,0,1
7,CASH_OUT,21571,C452475723,21571,0,C2089016471,30797.41,71140.3,1
19,CASH_OUT,1861008.32,C1718961034,1861008.32,0,C714051433,0,1789942.62,1
79,CASH_OUT,432254.84,C1072407495,432254.84,0,C577652704,1300115.81,1732370.65,1
27,TRANSFER,494244.61,C1529468267,494244.61,0,C1924171481,0,0,1
61,CASH_OUT,55062.46,C983142202,55062.46,0,C204026282,0,55062.46,1
18,CASH_OUT,1974352.3,C365968372,1974352.3,0,C579837876,15531.71,1989884.01,1
7,TRANSFER,21729,C1686905633,21729,0,C824421402,0,0,1
35,TRANSFER,9465988.82,C851016578,9465988.82,0,C1650562969,0,0,1
93,TRANSFER,886588.02,C391100177,886588.02,0,C1603792241,0,0,1
24,CASH_OUT,291305.98,C1962370851,291305.98,0,C1560190757,954554.82,1247963.68,1
91,TRANSFER,28308.97,C531625667,28308.97,0,C1312031909,0,0,1
52,TRANSFER,969259.07,C806145630,969259.07,0,C1088026094,0,0,1
84,TRANSFER,39379.45,C1110566935,39379.45,0,C1210547818,0,0,1
79,CASH_OUT,432254.84,C1072407495,432254.84,0,C577652704,1300115.81,1732370.65,1
61,CASH_OUT,1155128.91,C1202518126,1155128.91,0,C1162744412,0,1155128.91,1
58,TRANSFER,1789155.73,C1979185568,1789155.73,0,C1873285106,0,0,1
37,CASH_OUT,93083.27,C517122648,93083.27,0,C839403720,2466124.85,2559208.13,1
10,TRANSFER,503405.88,C1446009472,503405.88,0,C2010733400,0,0,1
18,CASH_OUT,9131,C895161073,9131,0,C1762082057,133084.02,142215.02,1
4,TRANSFER,2930418.44,C2047521920,2930418.44,0,C449261773,0,0,1
53,TRANSFER,6215.44,C1484456052,6215.44,0,C1913346868,0,0,1
46,CASH_OUT,35016.23,C1267520613,35016.23,0,C801157832,65435.34,100451.57,1
63,TRANSFER,1693962.01,C279016627,1693962.01,0,C234112724,0,0,1
85,CASH_OUT,167679.27,C2032147559,167679.27,0,C599607213,165580.61,333259.88,1
71,TRANSFER,62091.44,C1985338048,62091.44,0,C1366367431,0,0,1
9,TRANSFER,1154353.99,C670587931,1154353.99,0,C150406565,0,10872.9,1
90,CASH_OUT,266746.42,C1311443000,266746.42,0,C1414013313,4433931.77,4700678.19,1
59,CASH_OUT,192765.49,C1429774414,192765.49,0,C764672612,3252407.57,3445173.06,1
77,TRANSFER,2149976.69,C1907685273,2149976.69,0,C2107203461,0,0,1
32,CASH_OUT,2023920.09,C706467919,2023920.09,0,C338077337,1530400.88,3554320.97,1
71,TRANSFER,1871553.73,C677678546,1871553.73,0,C646623849,0,0,1
86,CASH_OUT,6972164.97,C1268472825,6972164.97,0,C2126149202,5680.28,6977845.25,1
4,CASH_OUT,86070.17,C1699873763,86070.17,0,C560041895,0,86070.17,1
57,CASH_OUT,354441.19,C633069844,354441.19,0,C1718989078,452296.45,806737.65,1
75,CASH_OUT,460436.43,C568175103,460436.43,0,C283083073,0,460436.43,1
86,CASH_OUT,372344.58,C2134607507,372344.58,0,C950019767,0,372344.58,1
39,CASH_OUT,7937954.2,C1581001485,7937954.2,0,C2012612648,2716480.56,10700000,1
63,TRANSFER,148188.84,C1621152719,148188.84,0,C2001263601,0,0,1
68,TRANSFER,3512572.72,C1585059557,3512572.72,0,C1250942546,0,0,1
65,TRANSFER,881811.11,C920552627,881811.11,0,C1105243161,0,0,1
1,CASH_OUT,25071.46,C1275464847,25071.46,0,C1364913072,9083.76,34155.22,1
74,TRANSFER,4582074.51,C1151172465,4582074.51,0,C2088124795,0,0,1
75,TRANSFER,810039.19,C756454870,810039.19,0,C1095120189,0,0,1
68,TRANSFER,13890.42,C1860550733,13890.42,0,C731457880,0,0,1
34,CASH_OUT,27951.26,C476695686,27951.26,0,C90854025,10439,698752.71,1
31,TRANSFER,378204.02,C620879020,378204.02,0,C929929591,0,0,1
22,CASH_OUT,77773.14,C598573300,77773.14,0,C2060664104,1853403.61,1931176.75,1
59,TRANSFER,9748.89,C385589098,9748.89,0,C1606057909,0,0,1
59,TRANSFER,3857176.83,C1675721447,3857176.83,0,C892636220,0,0,1
78,CASH_OUT,1735647.47,C1347258113,1735647.47,0,C169356853,0,1735647.47,1
35,CASH_OUT,122032.62,C1167817015,122032.62,0,C1628037417,0,122032.62,1
68,TRANSFER,374178.28,C486342629,374178.28,0,C249139572,0,0,1
40,CASH_OUT,7887.75,C418271713,7887.75,0,C795853330,0,7887.75,1
7,TRANSFER,21729,C1686905633,21729,0,C824421402,0,0,1
94,CASH_OUT,460635.82,C1563063305,460635.82,0,C262427288,544728.69,1005364.51,1
17,TRANSFER,305627,C1711670940,305627,0,C385061535,0,0,1
18,TRANSFER,11481,C370107492,11481,0,C1680789799,0,263492.28,1
18,TRANSFER,1144089.37,C1218322192,1144089.37,0,C1107369132,0,0,1
43,TRANSFER,21987,C725236553,21987,0,C417640852,0,0,1
1,CASH_OUT,235238.66,C1499825229,235238.66,0,C2100440237,0,235238.66,1
72,CASH_OUT,622235.32,C615309889,622235.32,0,C755984599,3377968.96,4000204.28,1
31,TRANSFER,378204.02,C620879020,378204.02,0,C929929591,0,0,1
61,TRANSFER,1735466.52,C182416415,1735466.52,0,C180492809,0,0,1
47,CASH_OUT,225850.53,C478694396,225850.53,0,C310772625,5063600.9,5289451.43,1
77,CASH_OUT,2149976.69,C1519673706,2149976.69,0,C1396705699,0,2149976.69,1
22,CASH_OUT,379878,C1495269307,379878,0,C475345362,1301414.19,1681292.19,1
82,CASH_OUT,987591.59,C599597900,987591.59,0,C886672232,0,987591.59,1
61,CASH_OUT,1155128.91,C1202518126,1155128.91,0,C1162744412,0,1155128.91,1
72,CASH_OUT,730574.39,C1283613009,730574.39,0,C1291527211,183897.18,914471.57,1
68,TRANSFER,5800988.12,C1770441952,5800988.12,0,C1228502814,0,0,1
56,TRANSFER,2776135.33,C432219684,2776135.33,0,C926776113,0,0,1
83,CASH_OUT,286769.07,C1848884000,286769.07,0,C376115864,0,286769.07,1
40,TRANSFER,212613.29,C1424554187,212613.29,0,C1294873831,0,0,1
59,CASH_OUT,21174.45,C1739548854,21174.45,0,C240278716,31409.08,52583.53,1
59,CASH_OUT,44733.5,C1363437677,44733.5,0,C1445811732,2534461.11,2579194.61,1
43,CASH_OUT,435166.65,C743185292,435166.65,0,C1036804658,449215.85,884382.5,1
82,CASH_OUT,987591.59,C599597900,987591.59,0,C886672232,0,987591.59,1
84,CASH_OUT,39379.45,C743472915,39379.45,0,C165832169,188532.97,227912.43,1
66,CASH_OUT,2322909.69,C548911578,2322909.69,0,C1075176822,875613.05,3198522.74,1
69,TRANSFER,19776.71,C1567288795,19776.71,0,C1978402788,0,0,1
18,TRANSFER,1974352.3,C745648946,1974352.3,0,C1091334879,0,0,1
15,CASH_OUT,696763.08,C725915377,696763.08,0,C1656726101,366114.58,1347073.81,1
81,CASH_OUT,2737766.8,C1419156412,2737766.8,0,C31490801,0,2737766.8,1
13,TRANSFER,4022667.54,C735463888,4022667.54,0,C1548348754,0,0,1
44,TRANSFER,44571.94,C1819568647,44571.94,0,C258309243,0,0,1
93,CASH_OUT,3206623.39,C1011158272,3206623.39,0,C1883340818,3449811.9,6965506.67,1
39,TRANSFER,7937954.2,C2057200986,7937954.2,0,C1124319645,0,0,1
6,CASH_OUT,10565,C1191732945,10565,0,C418964192,36275,24380.72,1
45,TRANSFER,4919642.57,C1457431353,4919642.57,0,C203170379,0,0,1
85,CASH_OUT,4094.07,C823346399,4094.07,0,C1910586925,296534.2,300628.27,1
41,CASH_OUT,581889.94,C541992132,581889.94,0,C715094437,359585.03,941474.97,1
64,TRANSFER,104957.85,C1844789908,104957.85,0,C2049190094,0,0,1
65,CASH_OUT,215.83,C1831520820,215.83,0,C331175512,3563442.24,3563658.07,1
92,TRANSFER,21574.55,C2002083627,21574.55,0,C1024161943,0,0,1
38,TRANSFER,90204.54,C151033820,90204.54,0,C1303889891,0,0,1
36,TRANSFER,2352524.18,C1498028072,2352524.18,0,C70360442,0,0,1
6,TRANSFER,17246,C1034673425,17246,0,C1379589736,0,101717.84,1
83,TRANSFER,2498370.12,C1058391661,2498370.12,0,C167823915,0,0,1
15,TRANSFER,59385.67,C1275373422,59385.67,0,C1704707395,0,0,1
35,CASH_OUT,136983.26,C1036592129,136983.26,0,C133256042,0,136983.26,1
52,TRANSFER,7484125.12,C1486116303,7484125.12,0,C398541118,0,0,1
66,CASH_OUT,813133.35,C952177952,813133.35,0,C884699340,0,813133.35,1
14,TRANSFER,143032,C1960144830,143032,0,C801162238,0,0,1
50,TRANSFER,592737.43,C30736240,592737.43,0,C725738949,0,0,1
40,CASH_OUT,2757431.53,C82669876,2757431.53,0,C1462250062,0,2757431.53,1
38,CASH_OUT,360688.3,C62190783,360688.3,0,C1187610031,0,360688.3,1
66,TRANSFER,4631432.03,C658423698,4631432.03,0,C329899379,0,0,1
92,TRANSFER,1461930.03,C593029629,1461930.03,0,C1743578484,0,0,1
76,TRANSFER,9917.27,C1267158518,9917.27,0,C1985253789,0,0,1
2,TRANSFER,1096187.24,C1093223281,1096187.24,0,C2063275841,0,0,1
62,TRANSFER,722380.88,C1429215839,722380.88,0,C1401928307,0,0,1
31,TRANSFER,335219.49,C1775717184,335219.49,0,C1987320319,0,0,1
83,TRANSFER,594577.22,C2038871800,594577.22,0,C699011744,0,0,1
53,TRANSFER,1631640.02,C443233087,1631640.02,0,C1597258791,0,0,1
46,TRANSFER,82971.91,C1603043156,82971.91,0,C898953864,0,0,1
51,CASH_OUT,115881.21,C819461207,115881.21,0,C814886797,4774288.04,4890169.26,1
75,TRANSFER,810039.19,C756454870,810039.19,0,C1095120189,0,0,1
69,CASH_OUT,582571.87,C1154322501,582571.87,0,C1687580441,0,582571.87,1
32,TRANSFER,1164448.96,C107615831,1164448.96,0,C144473930,0,0,1
71,TRANSFER,91691.75,C1715084286,91691.75,0,C415375205,0,0,1
38,TRANSFER,360688.3,C739289668,360688.3,0,C432663857,0,0,1
19,CASH_OUT,143660.11,C681501417,143660.11,0,C447183071,0,143660.11,1
51,CASH_OUT,202887.77,C1064820575,202887.77,0,C26411328,0,202887.77,1
85,TRANSFER,1440705.58,C1202805418,1440705.58,0,C1429653947,0,0,1
84,CASH_OUT,4830219.15,C610088962,4830219.15,0,C1925322228,0,4830219.15,1
1,CASH_OUT,235238.66,C1499825229,235238.66,0,C2100440237,0,235238.66,1
45,TRANSFER,1069508.42,C1582972194,1069508.42,0,C284364603,0,0,1
66,TRANSFER,2322909.69,C1795295,2322909.69,0,C658604431,0,0,1
2,TRANSFER,14949.84,C140702728,14949.84,0,C634210724,0,0,1
19,TRANSFER,10000000,C416779475,11900000,1861008.32,C380259496,0,0,1
84,CASH_OUT,2627070.5,C771703338,2627070.5,0,C1350764838,463083.63,3090154.12,1
67,TRANSFER,42513.08,C2009003297,42513.08,0,C1459842129,0,0,1
36,CASH_OUT,113338.99,C371645181,113338.99,0,C895376277,3290608.15,3403947.14,1
91,CASH_OUT,921668.95,C1505563519,921668.95,0,C863042157,96395.54,1018064.5,1
38,CASH_OUT,21367,C1032400193,21367,0,C760883565,898934.02,920301.02,1
68,TRANSFER,157494.6,C1123186349,157494.6,0,C1729475937,0,0,1
77,CASH_OUT,819048.34,C48810852,819048.34,0,C1460010933,1104098.69,1923147.03,1
22,CASH_OUT,1258956.71,C673988903,1258956.71,0,C833477645,4736010.72,5994967.43,1
9,TRANSFER,21922,C102617052,21922,0,C760675871,0,0,1
83,TRANSFER,1534926.96,C358852719,1534926.96,0,C361327171,0,0,1
65,TRANSFER,3760068.04,C661110749,3760068.04,0,C90361142,0,0,1
94,TRANSFER,1454592.61,C708686257,1454592.61,0,C191950817,0,0,1
68,TRANSFER,915266.65,C1936471789,915266.65,0,C844650878,0,0,1
19,TRANSFER,161939.36,C263177591,161939.36,0,C94435408,0,0,1
78,TRANSFER,1321091.25,C3630973,1321091.25,0,C1609262789,0,0,1
40,TRANSFER,6188772.44,C979937832,6188772.44,0,C1787596520,0,0,1
21,CASH_OUT,785323,C1794798581,785323,0,C801984124,803839.25,1720783.92,1
86,CASH_OUT,372344.58,C2134607507,372344.58,0,C950019767,0,372344.58,1
43,TRANSFER,435166.65,C1897851214,435166.65,0,C1118636317,0,0,1
68,CASH_OUT,915266.65,C347823837,915266.65,0,C535285535,2415414.35,3330681,1
65,TRANSFER,385556.82,C1699346936,385556.82,0,C27494611,0,0,1
55,CASH_OUT,109028.8,C1835596211,109028.8,0,C1502942700,674110.57,783139.37,1
82,TRANSFER,987591.59,C134383279,987591.59,0,C1363477592,0,0,1
53,CASH_OUT,6215.44,C1351929617,6215.44,0,C842672981,191197.42,197412.85,1
25,CASH_OUT,8383.17,C644686763,8383.17,0,C980380973,6577262.64,6585645.81,1
20,TRANSFER,16614.82,C2080146129,16614.82,0,C748889213,0,0,1
65,CASH_OUT,385556.82,C1422380255,385556.82,0,C947026739,60032.11,445588.93,1
42,CASH_OUT,506867.52,C341811151,506867.52,0,C1795348373,0,458682.99,1
86,CASH_OUT,88649.1,C796414235,88649.1,0,C1743229382,2239755.86,2328404.96,1
94,TRANSFER,363378.75,C998593582,363378.75,0,C855256022,0,0,1
43,CASH_OUT,350789.59,C1269861924,350789.59,0,C724251968,8785008.75,9135798.34,1
3,TRANSFER,10539.37,C1134864869,10539.37,0,C118648358,0,0,1
25,TRANSFER,802382.45,C127098115,802382.45,0,C1570699013,0,0,1
32,TRANSFER,81867.07,C1128786535,81867.07,0,C9901046,0,0,1
88,TRANSFER,337994.64,C425422557,337994.64,0,C1375508405,0,0,1
12,TRANSFER,2007,C439464764,2007,0,C562360384,0,0,1
43,TRANSFER,21987,C725236553,21987,0,C417640852,0,0,1
19,CASH_OUT,161939.36,C1993475473,161939.36,0,C1832323051,628935.02,851972.34,1
30,TRANSFER,236947.25,C1273047168,236947.25,0,C1636242484,0,0,1
74,CASH_OUT,4582074.51,C1507497077,4582074.51,0,C910594371,154034.94,4736109.45,1
8,CASH_OUT,89631.24,C1938531779,89631.24,0,C2048578791,21175,0,1
75,CASH_OUT,755813.12,C127671231,755813.12,0,C974221574,494575.27,1250388.38,1
6,TRANSFER,216422,C666642000,216422,0,C1315078366,0,0,1
71,CASH_OUT,91691.75,C1841119507,91691.75,0,C1966998418,329117.96,420809.71,1
71,TRANSFER,304085.48,C378617827,304085.48,0,C1265131322,0,0,1
38,TRANSFER,90204.54,C151033820,90204.54,0,C1303889891,0,0,1
83,TRANSFER,286769.07,C1444107396,286769.07,0,C1562027253,0,0,1
9,CASH_OUT,361559.69,C684758020,361559.69,0,C1769042905,504667.31,189441.24,1
82,CASH_OUT,10000000,C1079335762,10000000,0,C615227407,373274.84,10400000,1
51,TRANSFER,1170282.92,C1948396559,1170282.92,0,C538567441,0,0,1
36,TRANSFER,113338.99,C226697568,113338.99,0,C1045024523,0,0,1
35,CASH_OUT,454511.73,C1482588472,454511.73,0,C1751888979,140892.24,595403.98,1
36,CASH_OUT,234377.29,C1737133410,0,0,C877378703,34937.86,269315.15,1
77,TRANSFER,5715004.3,C958168241,5715004.3,0,C1700925232,0,0,1
58,TRANSFER,7108914.22,C1494760088,7108914.22,0,C1835087777,0,0,1
40,TRANSFER,6188772.44,C979937832,6188772.44,0,C1787596520,0,0,1
46,CASH_OUT,71372,C313736303,71372,0,C935310781,613464.04,684836.04,1
8,TRANSFER,1078013.76,C1026280121,0,0,C277510102,0,970749.68,1
24,CASH_OUT,6844.73,C2006451816,6844.73,0,C1380348902,264100.7,270945.42,1
22,CASH_OUT,461509.86,C2141057802,461509.86,0,C802885021,302583.81,764093.67,1
35,TRANSFER,3606943.31,C1054903406,3606943.31,0,C755069790,0,0,1
18,TRANSFER,1974352.3,C745648946,1974352.3,0,C1091334879,0,0,1
68,CASH_OUT,1858515.57,C355594712,1858515.57,0,C1163824069,887595.71,2746111.29,1
6,TRANSFER,10565,C777407608,10565,0,C1790657739,0,0,1
72,TRANSFER,622235.32,C2071698582,622235.32,0,C1036746993,0,0,1
69,TRANSFER,2960254.17,C833989982,2960254.17,0,C1897067419,0,0,1
75,CASH_OUT,959018.79,C1566688012,959018.79,0,C1361631138,0,959018.79,1
11,TRANSFER,1933920.8,C1706582969,0,0,C461905695,1283762.85,3217683.65,1
38,CASH_OUT,2395.29,C50436894,2395.29,0,C1124184322,276538.59,470937.03,1
85,CASH_OUT,64344.59,C1334187064,64344.59,0,C719763224,0,64344.59,1
47,TRANSFER,36532.84,C905922907,36532.84,0,C2062739315,0,0,1
10,CASH_OUT,2662734.59,C813115168,2662734.59,0,C401825929,14165.62,2930405.33,1
74,TRANSFER,2451423.58,C554032564,2451423.58,0,C1773822709,0,0,1
35,TRANSFER,454511.73,C1322100754,454511.73,0,C580058151,0,0,1
71,CASH_OUT,345526.4,C1313615833,345526.4,0,C475338087,210291.99,555818.38,1
77,TRANSFER,9039246.82,C1074348771,9039246.82,0,C306278286,0,0,1
92,CASH_OUT,101903.69,C612571830,101903.69,0,C544677509,280117.63,382021.32,1
78,CASH_OUT,2254934.36,C706933703,2254934.36,0,C273430415,364128.61,2619062.97,1
7,TRANSFER,21571,C786114805,21571,0,C1666314150,0,0,1
26,CASH_OUT,78741.64,C1993214834,78741.64,0,C1402138462,48628.52,127370.16,1
2,TRANSFER,14949.84,C140702728,14949.84,0,C634210724,0,0,1
86,TRANSFER,8931607.89,C1230337572,8931607.89,0,C720836200,0,0,1
47,TRANSFER,156011.24,C1496997212,156011.24,0,C1588957214,0,0,1
93,CASH_OUT,886588.02,C700848378,886588.02,0,C1731783280,0,886588.02,1
34,TRANSFER,989311.12,C2035691205,989311.12,0,C2145664965,0,0,1
68,CASH_OUT,1858515.57,C355594712,1858515.57,0,C1163824069,887595.71,2746111.29,1
91,TRANSFER,28308.97,C531625667,28308.97,0,C1312031909,0,0,1
69,CASH_OUT,5521483.54,C1786386487,5521483.54,0,C1454031203,5527212.34,11000000,1
45,CASH_OUT,213983.59,C578474227,213983.59,0,C265601701,0,213983.59,1
34,CASH_OUT,27951.26,C476695686,27951.26,0,C90854025,10439,698752.71,1
9,TRANSFER,1154353.99,C670587931,1154353.99,0,C150406565,0,10872.9,1
57,TRANSFER,1014816.16,C550185181,1014816.16,0,C1007032757,0,0,1
80,CASH_OUT,62134.33,C1079384969,62134.33,0,C1087953881,509204.33,571338.66,1
22,TRANSFER,461509.86,C1765744035,461509.86,0,C788887602,0,0,1
64,TRANSFER,3097121.75,C941791959,3097121.75,0,C1945517835,0,0,1
44,TRANSFER,1649818.97,C369936121,1649818.97,0,C1347315975,0,0,1
69,TRANSFER,967954.01,C2109457516,967954.01,0,C908864570,0,0,1
47,CASH_OUT,2249574.01,C758510706,2249574.01,0,C1011054162,3785286.98,6034861,1
93,TRANSFER,3723738.06,C1553979696,3723738.06,0,C537828065,0,0,1
19,TRANSFER,161939.36,C263177591,161939.36,0,C94435408,0,0,1
18,TRANSFER,1974352.3,C745648946,1974352.3,0,C1091334879,0,0,1
61,CASH_OUT,1735466.52,C319563760,1735466.52,0,C2133088178,0,1735466.52,1
7,TRANSFER,262434.54,C2101686389,262434.54,0,C612008977,0,0,1
35,CASH_OUT,454511.73,C1482588472,454511.73,0,C1751888979,140892.24,595403.98,1
52,CASH_OUT,969259.07,C457586283,969259.07,0,C379384197,85723.45,1054982.52,1
86,CASH_OUT,305817.12,C337026029,305817.12,0,C1022926752,0,305817.12,1
65,CASH_OUT,3760068.04,C1824157901,3760068.04,0,C675598051,622555.65,4382623.69,1
36,TRANSFER,819503.92,C2020161235,819503.92,0,C1827219533,0,0,1
75,TRANSFER,755813.12,C1153451347,755813.12,0,C450761826,0,0,1
56,TRANSFER,82767.31,C447204018,82767.31,0,C1405076025,0,0,1
19,CASH_OUT,143660.11,C681501417,143660.11,0,C447183071,0,143660.11,1
56,CASH_OUT,530733.43,C1486070505,530733.43,0,C1428831661,233066.99,763800.42,1
37,TRANSFER,503793.25,C140477383,503793.25,0,C1169138113,0,95709.62,1
81,TRANSFER,2737766.8,C1263150351,2737766.8,0,C61517319,0,0,1
84,CASH_OUT,8380.79,C342648059,8380.79,0,C825022387,0,8380.79,1
34,CASH_OUT,27951.26,C476695686,27951.26,0,C90854025,10439,698752.71,1
69,CASH_OUT,967954.01,C1195032652,967954.01,0,C1367255869,0,967954.01,1
70,CASH_OUT,167067.78,C1636013570,167067.78,0,C2066003164,169160.19,336227.97,1
19,CASH_OUT,10000000,C2050703310,10000000,0,C1622860679,504326.62,10300000,1
25,TRANSFER,296333.54,C1473328942,296333.54,0,C1650053869,0,0,1
